dataset_name,subsample_frac,seed,save_dir,model_name,distiller_name,binary_mapper_name,binary_mapper_bit,binary_mapper_depth,binary_mapper_frac,max_depth,max_features,max_rules,max_trees,pre_interaction,pre_max_features,post_interaction,post_max_features,size_interactions,n_epochs,gpu,use_cache,cat_mappings,task_type,save_dir_unique,teacher_avg_kfold_val_r2,distiller_avg_kfold_val_r2,teacher_kfold_val_r2,distiller_kfold_val_r2,teacher_r2_score_train_true,teacher_r2_score_val_true,distiller_r2_score_train_true,distiller_r2_score_val_true,distiller_r2_score_train_teacher,distiller_r2_score_val_teacher
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/702560f922c74b4c6ad17afe4fd92a1ea1dab1b8d28e0bab5bd5fb1ce8b0a653,0.728185376380908,0.6812089551349226,"[0.7657474994097075, 0.6707330500328623, 0.7480755797001538]","[0.6690092395503173, 0.6730170953835508, 0.7016005304709001]",0.7471385450815229,0.6899590666121349,0.6561911175667121,0.6084723398506282,0.7479905763257351,0.7185353632221523
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/71ccd091b2b1931a0bdf4a477bd45b40e86bb558b72d595f21907190a26ea9a2,0.3365339455348855,0.33291096082141836,"[0.2998439598386964, 0.3363571916296466, 0.3734006851363135]","[0.34204572344115425, 0.3350898012290221, 0.3215973577940787]",0.39805219163809935,0.33082839375117,0.3336573755479856,0.30034046592467634,0.776047716864181,0.7304878183437031
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/73d3636d93f1307dd24b8d955fd51470e24a0a25df3001d287e2dbe35396844e,0.6474865169455534,0.588387693683452,"[0.6505316489087498, 0.6397396717052863, 0.6521882302226241]","[0.5550457054749341, 0.5750236050951122, 0.6350937704803096]",0.6751514082606223,0.6621739342728771,0.6397515956030513,0.6338890842258358,0.8843776502113955,0.8833494056809478
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/749fc6ba353a3e29db5f78262c94785ccb3b8dbcb518c411f85d6a0b69675752,0.3539949065051078,0.3626698512015561,"[0.28174714132895873, 0.414619117912277, 0.3656184602740876]","[0.2978385163371168, 0.4177955695551535, 0.37237546771239816]",0.4721852716883458,0.45953389049896065,0.4525503508420923,0.4582657671594028,0.9167534343680532,0.9011789484418569
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/74eb98cf017d54f2f778e08c875f17fe61f7e625e8c279383bf657c91b0595a7,0.8806109711068913,0.9476508980347288,"[0.8380921749416006, 0.8636337875285915, 0.9401069508504821]","[0.944518188261334, 0.946484107527957, 0.9519503983148955]",0.938090456782567,0.9132985289639867,0.945787034531098,0.9426420046460962,0.9826040189392738,0.9544056373212855
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/7570c373a75fcdeffd7ab5ed0697e0b671c14f745220684da848103fc0650475,0.38982746948321784,0.3744396451073113,"[0.4036434016988212, 0.3770572555772066, 0.3887817511736257]","[0.38225885612924737, 0.35657948072952117, 0.3844805984631653]",0.44151965838256735,0.4018644864064589,0.3600414409515176,0.3558929352743828,0.723314097588805,0.7011939693023694
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/78b279c00b9b738e40a0cfbe1b0e0a0ef4aa4ee73e8d1ce7cf72b4e62bb87c5a,0.7518887663733024,0.76989041252275,"[0.765324127054392, 0.7668931420961796, 0.7234490299693354]","[0.7674260271376662, 0.7737059103041681, 0.7685393001264157]",0.7990550027483463,0.7679964935673208,0.7874990967932026,0.7516031628290456,0.91696586695842,0.8954718030637021
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/7a651a5edd7d3bb6d01506f407985202cb4e8e16981399841bf1fd857ebd191d,0.3866000893296771,0.3878857101993791,"[0.3706817114472024, 0.40004340485242673, 0.3890751516894022]","[0.3747858887844079, 0.3967713806495833, 0.3920998611641463]",0.4805509793876218,0.36975930669844526,0.44425483410473965,0.39617381706312227,0.9067865031317863,0.8665110940421095
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/7acf29602a60f70621a39627ad35735060d369dca59e91f6ece10ee6e0182a14,0.5255905148875636,0.5822008430096436,"[0.48193307078786674, 0.5925969455805772, 0.5022415282942468]","[0.4743700129758428, 0.5668954885296685, 0.7053370275234194]",0.8316162067017823,0.720087687207696,0.6996313430062573,0.682786507499981,0.8053519089756673,0.788676391222563
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/7b7df590f511aadaba662bd28905e3c9a394baa0f10e869dabb1412a6693f164,0.37424766757035627,0.4074837793122021,"[0.407860620687042, 0.33829405963253145, 0.3765883223914953]","[0.40976723587624764, 0.3582744149674191, 0.4544096870929396]",0.480539852033361,0.3383691842237311,0.4751101719470249,0.3624399125438117,0.986639315781373,0.9883128617555654
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/7c2119bbbbca644d494c8450db86ac9dc86ee58c1af2e31a097f0ad536a4bf6f,0.5915338635369615,0.5925150674870914,"[0.5643290194906974, 0.6012631573079823, 0.6090094138122049]","[0.5745723910006466, 0.5992003869228422, 0.6037724245377853]",0.5949810276905716,0.5792512308699119,0.5925195726035644,0.5930740647010564,0.9364253212523019,0.9257114501658442
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/7dda9ace37b7226275e9e503c488c11edb4b10ed58babe070977ae629a3c330f,0.5851424285972143,0.5817027031177654,"[0.5050152461627628, 0.7077318585736161, 0.542680181055264]","[0.4971791015193636, 0.667645222374843, 0.5802837854590894]",0.7651488634196297,0.7087645823486173,0.6521681340004561,0.5993964112000725,0.8667889260039532,0.8361434904388314
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/7e68aa2e4dc03ebeb799e518b5352d064dc90f0ccba4f8f66d97eb3e5ae03f2d,0.6358316501846161,0.6096843318830223,"[0.5870548661118924, 0.6577251162221531, 0.6627149682198026]","[0.606670891618754, 0.5780926221426591, 0.6442894818876537]",0.8529038673777519,0.7704168675797542,0.7569273882982386,0.7891658541596329,0.8564888302412954,0.8554394179070762
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/815c3e12161763bb3a3a317eb4efffce01c15c341f0cb812a3969a1aea006e3a,0.5956421712439198,0.5636302000235109,"[0.5792533853247261, 0.6441613852325829, 0.5635117431744505]","[0.5234799156979973, 0.6068685071396451, 0.5605421772328905]",0.7452363623838902,0.5771291877550415,0.7416106262977318,0.6337515812086852,0.8651465312717057,0.6587867728993639
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/818b1342749531997f3b206d4bff221892f55089e17ae428cf97720d960187fc,0.5851424285972143,0.5817027031177654,"[0.5050152461627628, 0.7077318585736161, 0.542680181055264]","[0.4971791015193636, 0.667645222374843, 0.5802837854590894]",0.7651488634196297,0.7087645823486173,0.6521681340004561,0.5993964112000725,0.8667889260039532,0.8361434904388314
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8216dc46efe5fb3644766d4286dac0568c32785b2f17095252747de217b6a389,0.7582740581632207,0.7594789669656999,"[0.7852867252918312, 0.7331312260695566, 0.7564042231282745]","[0.7754555262895839, 0.7340137938785677, 0.7689675807289479]",0.7145340211780304,0.6579466923679408,0.752250764244307,0.7385582701191011,0.8471277523166224,0.8053173211500391
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/82a5953b33f590db9f876e71638bd2c4281ce46093bcebdd0a96ae740ab3f19f,0.5915338635369615,0.5925150674870914,"[0.5643290194906974, 0.6012631573079823, 0.6090094138122049]","[0.5745723910006466, 0.5992003869228422, 0.6037724245377853]",0.5949810276905716,0.5792512308699119,0.5925195726035644,0.5930740647010564,0.9364253212523019,0.9257114501658442
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/83a73655fbea880247cd28197dc21a14660a4bc4bc0032e616c5c1aafe5f7264,0.8471268732974292,0.9250743173227883,"[0.879434351245396, 0.8236551778768164, 0.8382910907700749]","[0.9393444816524842, 0.9068013550571341, 0.9290771152587463]",0.8735926208585668,0.814077925868456,0.9192682556902015,0.917601626063136,0.9374072273554445,0.886616331751691
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/841b3d03f2e1d2b173fd68851b879cefc027f0f501bd8292c27331711508f1ff,0.9020698943354777,0.90214681403654,"[0.9056125590369225, 0.8995350099265607, 0.9010621140429496]","[0.9056404557952316, 0.8997107741926467, 0.9010892121217418]",0.9019239130807242,0.903764942390238,0.901783432045199,0.9035229855167106,0.9998230330403678,0.9997901457971043
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/84f9e4cf230ec023fb0074a3e5980be025bff13a54dee7e9e48c6c6cf8032220,0.8662604128886923,0.9434208314545529,"[0.8692502808969773, 0.846351991066954, 0.8831789667021452]","[0.9505656883349276, 0.938776571470311, 0.9409202345584201]",0.9415212976368317,0.9212412216915209,0.9522912558333301,0.9543118997799356,0.9717127322491113,0.9492018903005117
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8805548acdd741769a7f6e202ed8979e7219ea4168a6cfe36b8e31be41f3c24c,0.35572396149141694,0.3820695802697693,"[0.30860857157370336, 0.3745602333978708, 0.38400307950267654]","[0.3514278910102816, 0.38011385142810095, 0.41466699837092524]",0.4477732238547689,0.3730680509284936,0.42507346731771367,0.3879596470298201,0.9413519508029913,0.9058421147461924
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/89158239ffaf16f6d6b6ace745db7eb5e218dc3dcf48053aa7181cf33278417c,0.8806109711068913,0.9476508980347288,"[0.8380921749416006, 0.8636337875285915, 0.9401069508504821]","[0.944518188261334, 0.946484107527957, 0.9519503983148955]",0.938090456782567,0.9132985289639867,0.945787034531098,0.9426420046460962,0.9826040189392738,0.9544056373212855
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8a144ce4cddbba4a15067a937b54c18f8ff331b78842f003f30b0f109d3f1b8b,0.6820917194679855,0.6780891205385063,"[0.7041291406263019, 0.7890642419935221, 0.5530817757841328]","[0.68679346719748, 0.7066720133475168, 0.6408018810705223]",0.8586582911139541,0.8155684700731796,0.7959130183129314,0.7544671600719,0.9216234811598178,0.9023773780743849
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8a59812d2c71fbae2c05e8565ece7f5045caaafe083627af7a1ef4f553176e05,0.9134949650986943,0.9077786957406607,"[0.9136667256118515, 0.912079096043317, 0.9147390736409144]","[0.9044968203900797, 0.9090493539206851, 0.9097899129112175]",0.9185440889400531,0.9148531410084975,0.9174309739255917,0.9147696933380998,0.9851134752104125,0.9825564564373821
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8a62a66921b6113b806708e2f74fd41708da2824e7a1b1f386dd43f61d2ffa0a,0.33037383560322364,0.31411434862116233,"[0.29305923540248324, 0.36579845471106776, 0.33226381669611993]","[0.3095995144103495, 0.3370965797151123, 0.29564695173802524]",0.4019909458381282,0.353171252141916,0.3431284008779715,0.32218613282100284,0.8556476163777417,0.8336997417470857
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,2,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8ba9d4e596c61fbd79fcaa648fbe01f23a091f5ad8e51bf08e6b33e3f0e828de,0.9042245058646152,0.9038251641727371,"[0.9079919483976335, 0.8999429709787164, 0.9047385982174956]","[0.9078629104965988, 0.8995983622566674, 0.904014219764945]",0.9035201322179152,0.9056852497230335,0.905026115407691,0.9079412971066465,0.9975855310362872,0.9976378121913688
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,2,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8c3223bfa66e61fda5e502c95bc1150c3662766fe39d421d25cc27f6ead2f4ae,0.5977830753877463,0.6094135339735639,"[0.5011451281000296, 0.6643409364418096, 0.6278631616213997]","[0.5367529706984274, 0.6368711785585448, 0.6546164526637194]",0.7552380327775048,0.6549192171019258,0.6718875534552333,0.5733533673362007,0.8585613187538398,0.8357206203053809
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8cc535adc5a7a09650f19104ef535ee77934e411056624f2d19fe24fc0b98dc5,0.6134877348871867,0.6034973724225768,"[0.6144702760992632, 0.6053241637923745, 0.6206687647699225]","[0.6218927064414692, 0.5896706018650973, 0.5989288089611643]",0.6358684770145542,0.6110784550809293,0.6240079503639131,0.6066101783145417,0.942801037452728,0.9401492122516879
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8d233b174488ab34b06e3f62cfb1f342229cec6129711a5727d150827c58a387,0.7784177877258979,0.7601508954259272,"[0.7842670174638134, 0.7653664419234534, 0.7856199037904267]","[0.7748649485257586, 0.7468153731735938, 0.758772364578429]",0.8267149092414918,0.8044415269528589,0.7933864695587118,0.779211769576632,0.8706018851327813,0.8635718216318372
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,2,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8ede0afb3303e33154679a74326a564d5f2d50969645849fe288336f77e86545,0.8688034809298726,0.805511207785511,"[0.8692502808969773, 0.8585036145505575, 0.8786565473420832]","[0.8455169669189413, 0.7340379566552171, 0.8369786997823747]",0.9526770566716506,0.9480983522186911,0.9105053261881648,0.7894149607812821,0.9286047869489664,0.8004163015071157
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8f9a388379149c74d1147bd4e30252801db10685aaae6e8b971c673e61e380e5,0.6464631816486878,0.6221759622691896,"[0.6465890387782878, 0.6559181948326248, 0.6368823113351505]","[0.637376739709284, 0.617496701346111, 0.6116544457521738]",0.6604896638001049,0.6535415442400907,0.6093658585694346,0.6029531070987495,0.8935173653519104,0.887762084214508
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/8fac02755883aa06631e7c5e7b1a89586152aef86623dc6fb8465e7afd78726b,0.6651154586950531,0.6715120264695661,"[0.6661678984886967, 0.6740178518886111, 0.6551606257078513]","[0.6770638050831476, 0.6720235559913965, 0.6654487183341544]",0.6973184792039833,0.6788408963846726,0.687845204635867,0.6790938752536162,0.9518835494514721,0.9466532240651834
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/912fe63ea8df1a2c0a8c816905a361adc63a7e19c51ef5e93c9cf39eda45e9b9,0.5360631770575451,0.5930817953315836,"[0.5792533853247261, 0.6394543751531296, 0.3894817706947796]","[0.613668550202207, 0.5937110434199776, 0.5718657923725661]",0.8637201270211144,0.8213369796123293,0.7888042338629069,0.8025400674635746,0.8664547900390124,0.8556603162650078
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/91ba3127bfef03def6a14574e1433f07f1405662eb11be80c99262432c1d7ca4,0.4010128101141423,0.42520688284739655,"[0.41559221251590706, 0.374014120697179, 0.4134320971293408]","[0.4389414473453036, 0.4051407604198429, 0.4315384407770433]",0.5138458719417831,0.38469653266887394,0.4854543104913135,0.41171404504589115,0.9109456207981109,0.8067619957307639
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/92086c51565a65c46011ba965665b01d00bc62cadf8188159dcef9d8e19f9b8b,0.6651154586950531,0.6715120264695661,"[0.6661678984886967, 0.6740178518886111, 0.6551606257078513]","[0.6770638050831476, 0.6720235559913965, 0.6654487183341544]",0.6973184792039833,0.6788408963846726,0.687845204635867,0.6790938752536162,0.9518835494514721,0.9466532240651834
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9243b38b88baddd05871ce6a6795ac21b0b302fc2975960f76b672f12bd33559,0.9020799415571134,0.8953619348920273,"[0.9054666999762517, 0.8999712668919193, 0.9008018578031692]","[0.8980225450351017, 0.8945625850215729, 0.8935006746194074]",0.9015778420538573,0.9036662552844282,0.8985722510134069,0.903955260928853,0.9966524355498355,0.9965284678888288
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/92bb051c4a92a70f47a28ddd340873dc4db25adf1fc3c2572309c74212835d2f,0.48319514118968593,0.37007568056845636,"[0.4679460557449441, 0.6880585852386456, 0.29358078258546816]","[0.36280834017121855, 0.5283704033539647, 0.21904829818018567]",0.6818088462262588,0.6181014828132554,0.568179523132406,0.5562572043444475,0.7599367664698959,0.7202486221372746
